Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Kansas City,430.0,469.3,437.0,416.0,446.8,407.6
2,Buffalo,410.8,371.0,355.0,455.3,388.6,389.3
3,Miami,386.7,403.0,339.0,363.2,415.0,307.0
4,Philadelphia,382.4,359.3,500.0,386.7,377.2,358.8
5,Cleveland,376.9,353.3,367.0,393.2,357.4,340.6
6,Cincinnati,367.1,415.3,374.0,451.0,319.1,355.3
7,Las Vegas,363.5,430.7,576.0,354.5,368.7,364.9
8,Detroit,362.9,324.7,326.0,384.0,337.6,322.6
9,Jacksonville,359.5,350.0,332.0,388.0,335.7,305.4
10,San Francisco,358.5,363.7,317.0,369.6,349.3,361.1
11,Baltimore,356.1,347.3,415.0,331.2,376.8,378.8
12,Seattle,353.9,358.7,372.0,323.6,379.2,323.9
13,Dallas,353.3,436.3,430.0,343.7,364.8,401.4
14,LA Chargers,348.0,304.7,311.0,331.6,361.7,390.2
15,New Orleans,347.3,256.3,260.0,346.3,348.2,304.5
16,Green Bay,344.7,342.7,342.0,364.2,330.7,359.9
17,Minnesota,340.3,340.7,358.0,353.2,324.8,362.8
18,Tampa Bay,339.1,355.7,325.0,350.6,329.5,400.5
19,Arizona,334.8,326.0,366.0,327.3,342.2,363.1
20,NY Giants,331.4,360.0,300.0,325.3,338.6,287.3
21,NY Jets,325.8,293.0,466.0,365.5,278.2,306.4
22,Washington,324.9,329.3,314.0,326.0,323.8,323.6
23,Chicago,323.2,329.3,292.0,346.8,306.3,307.4
24,Denver,319.1,293.0,246.0,326.0,313.3,330.5
25,New England,318.9,316.0,242.0,302.2,335.7,350.7
26,Indianapolis,318.8,329.7,290.0,326.0,311.5,347.1
27,Atlanta,315.3,301.0,332.0,339.8,290.8,303.8
28,Pittsburgh,313.2,351.0,323.0,308.0,317.5,312.1
29,Tennessee,298.8,353.0,344.0,325.0,277.0,343.1
30,Carolina,291.3,295.7,349.0,301.0,277.8,298.9
31,LA Rams,279.8,263.3,198.0,290.3,267.2,373.2
32,Houston,279.0,248.3,210.0,251.4,302.0,278.1
