Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Kansas City,2.9,2.3,1.0,2.2,3.8,2.6
2,Detroit,2.7,3.3,3.0,3.3,2.0,1.2
3,Philadelphia,2.6,2.7,4.0,2.7,2.6,2.2
4,Miami,2.3,3.0,2.0,1.8,2.8,1.8
4,Cincinnati,2.3,3.3,1.0,3.0,1.9,1.7
6,Cleveland,2.2,1.7,2.0,2.8,1.4,1.8
6,Minnesota,2.2,1.3,3.0,2.7,1.6,1.9
8,Buffalo,2.2,2.7,3.0,2.3,2.1,3.0
9,Dallas,2.1,3.0,4.0,2.3,1.8,2.3
10,Jacksonville,2.0,2.3,2.0,1.8,2.2,1.2
10,Baltimore,2.0,1.7,2.0,1.6,2.3,2.0
12,LA Chargers,1.9,1.3,2.0,1.8,2.0,2.8
13,Atlanta,1.8,1.3,1.0,2.0,1.7,1.7
13,Chicago,1.8,2.0,1.0,1.8,1.9,1.4
15,San Francisco,1.8,1.7,1.0,1.4,2.2,1.9
15,Tennessee,1.8,1.7,0.0,1.2,2.3,2.2
17,New Orleans,1.8,1.0,0.0,1.5,2.0,1.9
17,Arizona,1.8,2.0,2.0,1.7,1.8,2.2
19,NY Giants,1.7,2.3,2.0,1.7,1.8,1.0
20,Seattle,1.6,2.7,3.0,1.6,1.7,1.8
21,Green Bay,1.6,2.0,2.0,2.0,1.3,2.3
22,Pittsburgh,1.5,2.3,2.0,2.0,1.2,1.6
22,NY Jets,1.5,1.0,1.0,1.8,1.2,1.6
24,Las Vegas,1.5,1.3,2.0,2.3,1.0,1.8
24,Tampa Bay,1.5,1.7,2.0,2.0,1.0,2.6
26,Washington,1.4,1.7,2.0,1.2,1.7,1.5
27,LA Rams,1.4,1.3,1.0,2.0,0.6,2.5
28,Carolina,1.3,1.0,2.0,1.1,1.4,1.5
28,Indianapolis,1.3,1.3,2.0,1.8,0.7,2.1
30,Houston,1.2,1.0,1.0,1.4,1.0,1.1
31,New England,1.0,0.0,0.0,0.8,1.2,2.3
32,Denver,0.8,0.7,1.0,0.6,1.0,1.7
