Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Kansas City,3.3,3.0,2.0,2.5,4.2,3.3
1,Philadelphia,3.3,3.3,5.0,3.5,3.0,2.5
3,Miami,3.0,4.3,3.0,2.5,3.6,2.1
3,Buffalo,3.0,2.3,3.0,4.0,2.5,3.3
5,Dallas,2.8,4.0,4.0,3.0,2.6,3.1
5,Cincinnati,2.8,4.0,2.0,3.8,2.3,2.6
5,Seattle,2.8,3.0,4.0,2.4,3.2,2.8
8,Detroit,2.7,3.3,2.0,3.2,2.2,1.6
9,San Francisco,2.6,2.7,1.0,2.2,3.0,2.6
9,Minnesota,2.6,2.7,4.0,3.0,2.2,2.4
11,Baltimore,2.5,1.7,1.0,2.2,2.8,1.9
12,Cleveland,2.4,2.0,2.0,2.7,2.0,2.3
12,LA Chargers,2.4,2.0,2.0,2.2,2.5,2.8
14,Atlanta,2.3,2.0,1.0,2.8,1.8,1.8
15,NY Jets,2.3,2.0,4.0,2.3,2.2,1.6
16,Tennessee,2.2,2.3,1.0,1.8,2.5,2.7
17,Green Bay,2.2,3.0,4.0,2.4,2.0,2.9
18,Las Vegas,2.1,2.3,4.0,3.0,1.6,1.9
18,Jacksonville,2.1,2.3,2.0,1.8,2.3,1.3
20,New Orleans,2.0,1.3,0.0,2.3,1.7,2.2
20,Chicago,2.0,2.7,1.0,2.6,1.6,1.6
20,New England,2.0,1.3,1.0,1.7,2.3,2.7
23,NY Giants,1.9,2.3,2.0,2.0,1.8,1.0
24,Arizona,1.8,2.3,3.0,2.0,1.7,2.7
25,LA Rams,1.7,1.7,1.0,2.2,1.2,2.9
26,Carolina,1.7,1.3,2.0,1.7,1.6,1.6
27,Washington,1.6,2.0,2.0,1.7,1.5,1.7
28,Pittsburgh,1.5,2.0,1.0,1.8,1.2,1.8
29,Houston,1.4,0.7,0.0,1.8,1.0,1.7
29,Tampa Bay,1.4,2.0,2.0,1.4,1.3,3.5
31,Denver,1.2,1.0,1.0,0.6,1.7,2.0
32,Indianapolis,1.2,1.3,2.0,1.7,0.7,2.8
