Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Kansas City,4.5,5.0,6.0,4.0,5.0,4.1
2,Baltimore,3.9,4.3,5.0,3.6,4.2,3.3
3,Buffalo,3.8,4.0,3.0,4.8,3.4,4.5
4,Detroit,3.8,4.7,4.0,4.2,3.4,2.6
5,Jacksonville,3.7,3.7,4.0,3.6,3.8,2.3
5,Minnesota,3.7,3.3,5.0,3.5,4.0,3.1
7,Cleveland,3.6,3.0,3.0,3.8,3.4,2.9
7,Philadelphia,3.6,3.3,5.0,3.5,3.8,3.4
9,Miami,3.5,5.3,5.0,3.3,3.8,2.9
9,LA Chargers,3.5,2.3,3.0,3.2,3.8,4.4
11,San Francisco,3.3,3.3,3.0,3.8,2.8,3.0
11,Seattle,3.3,3.7,5.0,4.0,2.7,2.8
13,Cincinnati,3.2,4.0,3.0,4.3,2.6,3.1
14,Chicago,3.2,3.0,3.0,3.0,3.3,2.8
15,Pittsburgh,3.1,4.3,3.0,3.4,2.8,2.9
16,New Orleans,3.1,2.3,2.0,3.2,3.0,3.3
17,Dallas,3.0,3.7,4.0,2.8,3.2,3.7
17,Atlanta,3.0,2.3,2.0,3.5,2.5,3.2
17,Green Bay,3.0,3.3,4.0,3.2,2.9,4.1
20,Las Vegas,2.9,2.7,4.0,3.8,2.4,3.6
20,Tampa Bay,2.9,2.7,2.0,3.6,2.3,4.0
20,NY Giants,2.9,2.7,3.0,2.5,3.4,2.2
23,Arizona,2.8,2.7,2.0,2.3,3.3,3.7
24,NY Jets,2.8,2.7,2.0,3.3,2.2,3.0
25,Indianapolis,2.8,2.7,3.0,3.2,2.3,3.8
26,Tennessee,2.7,3.7,3.0,2.6,2.8,3.6
27,Washington,2.7,3.3,3.0,2.3,3.0,2.9
27,New England,2.7,2.0,1.0,2.5,2.8,3.6
29,Houston,2.6,3.3,2.0,2.4,2.8,2.2
29,LA Rams,2.6,2.0,1.0,3.0,2.2,4.2
31,Carolina,2.4,2.3,4.0,2.1,2.8,2.8
32,Denver,2.2,1.3,2.0,2.2,2.2,3.1
