Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Chicago,1.6,1.7,2.0,0.8,2.1,0.9
2,Indianapolis,1.5,1.3,2.0,1.2,1.8,0.6
3,Arizona,1.3,1.0,0.0,1.3,1.3,1.5
4,Denver,1.1,1.7,0.0,1.4,0.8,0.2
5,Green Bay,1.1,0.7,0.0,1.2,1.0,0.7
6,Carolina,0.9,0.7,1.0,1.3,0.4,0.7
7,Las Vegas,0.8,0.3,1.0,0.8,0.9,1.1
7,Houston,0.8,1.0,2.0,0.2,1.3,0.6
7,Kansas City,0.8,0.7,0.0,0.3,1.4,0.8
7,Philadelphia,0.8,1.0,1.0,0.7,1.0,1.0
11,Washington,0.8,0.7,0.0,0.7,0.8,0.9
11,New England,0.8,1.3,2.0,1.2,0.3,0.6
13,Pittsburgh,0.7,0.7,0.0,1.0,0.5,0.6
13,NY Jets,0.7,1.3,2.0,0.8,0.6,0.4
15,Atlanta,0.7,0.0,0.0,0.7,0.7,0.8
15,Buffalo,0.7,0.3,0.0,0.3,0.9,1.0
17,Detroit,0.6,1.3,2.0,0.5,0.8,0.5
17,San Francisco,0.6,0.0,0.0,0.6,0.7,0.7
17,Minnesota,0.6,1.0,0.0,0.5,0.8,0.9
20,New Orleans,0.6,0.7,0.0,0.5,0.7,0.5
21,Dallas,0.5,1.0,1.0,0.3,0.8,1.1
21,Baltimore,0.5,0.7,1.0,0.4,0.7,0.8
23,Jacksonville,0.5,0.3,1.0,0.2,0.7,0.5
23,Miami,0.5,0.7,0.0,0.7,0.2,1.0
23,Tennessee,0.5,0.7,1.0,0.8,0.2,0.8
23,LA Chargers,0.5,0.7,1.0,0.4,0.5,0.2
23,NY Giants,0.5,0.3,1.0,0.2,0.8,0.8
23,LA Rams,0.5,0.3,0.0,0.3,0.6,0.3
23,Seattle,0.5,0.3,0.0,0.6,0.3,0.6
30,Cleveland,0.4,0.3,0.0,0.2,0.6,0.7
30,Cincinnati,0.4,0.3,0.0,0.5,0.3,0.5
32,Tampa Bay,0.3,0.0,0.0,0.2,0.3,0.3
