Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Cincinnati,7.1,8.0,8.9,7.7,6.8,8.4
2,Jacksonville,7.3,6.1,4.8,6.6,8.1,8.2
3,Pittsburgh,7.5,9.2,6.3,7.9,7.1,8.0
4,Dallas,7.5,7.4,6.6,7.1,8.1,8.5
5,Houston,7.6,7.1,9.0,7.1,8.1,8.6
6,Green Bay,7.6,7.7,8.8,7.5,7.7,9.5
7,San Francisco,7.6,9.7,9.1,9.1,6.6,10.0
8,Buffalo,7.7,9.1,7.8,7.3,7.9,8.8
9,NY Giants,7.8,7.7,9.4,7.3,8.4,7.7
10,Tennessee,7.9,7.2,7.1,8.1,7.7,9.4
11,Arizona,7.9,7.6,6.3,7.2,8.4,8.6
12,Miami,7.9,9.7,8.8,7.7,8.2,7.9
13,Philadelphia,8.0,9.1,8.3,8.1,7.9,8.0
14,Minnesota,8.0,8.4,6.7,8.2,7.8,9.4
15,LA Chargers,8.0,6.7,7.5,8.1,8.0,8.9
16,Cleveland,8.1,8.0,8.4,8.5,7.7,9.2
17,Atlanta,8.1,8.8,10.0,8.1,8.1,8.2
18,Las Vegas,8.1,8.5,7.1,7.3,8.6,8.8
19,Tampa Bay,8.2,8.3,7.8,7.7,8.6,9.2
20,New England,8.2,8.6,10.3,7.9,8.4,8.9
21,New Orleans,8.3,7.5,7.7,7.5,8.7,8.3
22,Seattle,8.4,6.4,5.0,9.2,8.0,8.3
23,Detroit,8.4,9.2,10.7,7.9,9.0,7.8
24,Denver,8.5,8.2,11.0,7.6,9.1,8.6
25,Indianapolis,8.6,9.6,10.0,8.7,8.4,9.1
26,LA Rams,8.7,6.8,5.0,9.4,7.9,8.3
27,Baltimore,8.8,8.0,6.7,9.3,8.3,8.4
28,Carolina,8.8,8.2,8.5,9.6,7.8,8.1
29,Chicago,9.3,8.9,10.0,10.6,8.4,8.6
30,Washington,9.5,8.7,7.0,8.8,10.2,9.1
31,Kansas City,9.6,11.3,8.3,9.6,9.6,8.3
32,NY Jets,10.5,7.1,5.0,13.8,8.3,8.3
