Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Chicago,27.1,25.0,29.0,27.6,26.7,28.1
2,Green Bay,28.2,34.3,28.0,25.0,30.4,34.6
3,Indianapolis,29.8,30.3,28.0,27.2,32.3,35.1
4,Houston,30.3,28.3,41.0,30.6,30.0,32.1
5,Washington,31.1,28.0,25.0,33.8,28.3,35.1
6,Cleveland,31.4,34.3,43.0,37.2,24.4,33.9
7,Dallas,31.5,28.3,35.0,31.7,31.2,35.4
8,New Orleans,31.5,31.7,37.0,30.8,32.2,34.8
9,LA Chargers,31.7,30.3,29.0,33.0,30.7,32.9
10,NY Giants,32.5,31.0,30.0,29.5,36.0,35.9
11,New England,32.8,31.0,33.0,28.2,37.5,31.3
12,San Francisco,33.2,37.0,30.0,36.4,30.5,33.2
12,NY Jets,33.2,28.7,25.0,32.3,34.2,34.5
14,Tampa Bay,33.3,32.3,37.0,32.4,34.0,40.1
15,Cincinnati,33.5,35.3,34.0,29.5,35.7,37.3
16,LA Rams,33.6,35.7,42.0,26.2,42.6,37.0
17,Seattle,33.7,33.7,36.0,33.2,34.2,38.7
18,Carolina,34.2,32.7,35.0,35.9,31.8,30.3
19,Denver,34.2,30.7,19.0,34.2,34.2,33.1
20,Las Vegas,34.3,32.0,37.0,35.8,33.4,35.6
20,Philadelphia,34.3,28.7,25.0,33.5,35.2,34.8
22,Detroit,34.5,35.3,42.0,38.2,30.2,32.0
23,Jacksonville,35.1,34.3,32.0,30.4,39.0,31.9
24,Atlanta,35.3,20.0,23.0,35.0,35.5,33.9
25,Miami,35.3,34.0,39.0,40.2,29.4,35.8
26,Buffalo,35.4,38.0,36.0,39.0,33.6,32.2
27,Minnesota,35.5,37.3,39.0,35.7,35.4,36.8
28,Pittsburgh,36.2,33.7,34.0,35.8,36.5,33.5
29,Kansas City,36.5,31.3,24.0,33.0,40.6,36.5
30,Arizona,36.5,37.7,47.0,38.3,34.7,32.2
31,Baltimore,37.3,33.3,37.0,36.2,38.2,36.5
32,Tennessee,40.1,39.3,37.0,37.8,42.0,36.9
