Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,San Francisco,2.3,1.7,2.0,2.4,2.2,3.5
2,Denver,2.4,2.3,4.0,1.2,3.3,2.5
3,Dallas,2.5,2.3,3.0,2.8,2.0,2.6
4,NY Jets,2.6,2.3,3.0,2.8,2.4,4.4
5,Indianapolis,2.7,2.7,3.0,3.0,2.3,3.1
6,Tampa Bay,2.7,2.3,3.0,3.8,1.8,3.4
7,Tennessee,2.8,2.0,3.0,2.6,3.0,3.3
7,Minnesota,2.8,4.0,3.0,2.8,2.8,3.5
9,New Orleans,2.8,3.3,3.0,2.0,3.7,2.7
10,New England,3.0,3.0,3.0,3.0,3.0,3.0
10,Buffalo,3.0,3.0,1.0,2.8,3.1,2.7
10,LA Rams,3.0,4.7,6.0,2.8,3.2,3.0
13,Pittsburgh,3.1,2.3,3.0,2.8,3.3,3.5
13,Miami,3.1,2.7,2.0,2.3,4.0,3.4
13,Kansas City,3.1,2.3,1.0,2.7,3.6,3.3
13,Cincinnati,3.1,3.7,3.0,2.3,3.6,3.3
17,Seattle,3.2,2.7,4.0,3.2,3.2,3.6
18,Washington,3.3,2.3,2.0,3.2,3.3,3.5
19,Las Vegas,3.3,3.0,5.0,3.0,3.4,2.7
19,Philadelphia,3.3,3.3,4.0,3.3,3.2,3.6
21,Green Bay,3.3,5.0,5.0,3.2,3.4,2.9
22,Jacksonville,3.4,3.7,5.0,2.8,3.8,3.6
23,Chicago,3.4,3.3,2.0,4.0,3.0,3.2
24,Houston,3.5,3.7,5.0,4.0,3.0,3.9
24,Baltimore,3.5,2.3,4.0,3.0,3.8,2.9
26,Carolina,3.5,2.7,2.0,3.1,4.0,3.1
27,LA Chargers,3.5,3.7,2.0,3.6,3.5,3.9
28,Detroit,3.6,3.3,4.0,3.8,3.4,3.5
29,Atlanta,3.7,2.7,3.0,3.5,3.8,4.1
30,Cleveland,3.7,4.0,2.0,3.3,4.2,3.1
31,Arizona,3.8,2.7,3.0,4.2,3.3,3.1
32,NY Giants,3.9,5.0,4.0,4.2,3.6,4.2
