Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,San Francisco,4.5,4.7,0.0,5.2,3.8,5.8
2,Tampa Bay,5.2,5.3,5.0,6.0,4.5,6.7
3,Buffalo,5.3,4.7,4.0,4.5,5.6,5.6
4,Tennessee,5.5,5.0,8.0,5.4,5.7,7.5
5,Miami,5.6,4.7,3.0,3.7,8.0,7.7
6,Jacksonville,5.8,8.0,13.0,7.8,4.2,8.4
6,Philadelphia,5.8,11.0,9.0,6.5,5.0,5.9
8,Chicago,6.3,7.7,7.0,6.0,6.4,7.2
9,Seattle,6.3,5.3,10.0,7.8,5.0,6.6
10,NY Jets,6.4,4.3,4.0,7.5,5.0,9.3
11,Washington,6.5,4.7,7.0,6.2,6.8,7.3
12,Detroit,6.5,4.7,8.0,6.5,6.6,8.9
13,Kansas City,6.6,6.0,4.0,6.2,7.2,5.8
14,New England,6.7,6.0,6.0,5.7,7.7,5.4
15,Las Vegas,6.7,9.0,10.0,5.3,7.6,7.7
16,Baltimore,6.8,6.0,8.0,6.6,7.0,6.0
17,Green Bay,6.9,5.7,10.0,5.2,8.1,5.7
18,Dallas,7.0,6.0,8.0,7.5,6.4,7.1
18,Indianapolis,7.0,5.7,10.0,5.3,8.7,5.7
20,Carolina,7.2,4.7,4.0,5.9,9.0,7.5
21,Pittsburgh,7.2,7.3,5.0,8.0,6.5,8.1
22,Atlanta,7.4,8.7,7.0,6.5,8.3,6.9
23,Arizona,7.6,6.0,5.0,7.7,7.5,6.3
24,Minnesota,7.9,14.0,14.0,9.2,6.4,8.2
25,Houston,8.2,9.7,12.0,7.4,8.8,7.5
25,NY Giants,8.2,7.0,4.0,9.7,6.4,8.5
27,LA Rams,8.5,10.7,14.0,7.0,10.2,7.2
28,New Orleans,8.5,7.7,7.0,6.5,10.5,7.2
29,Cleveland,8.5,11.0,5.0,6.3,11.2,6.5
29,LA Chargers,8.5,9.3,6.0,10.8,6.7,8.2
31,Denver,8.9,8.7,11.0,9.0,8.8,5.9
32,Cincinnati,9.4,8.3,10.0,7.0,10.7,6.4
