Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Pittsburgh,2.5,3.3,3.0,2.6,2.5,2.2
2,New England,2.5,3.0,2.0,2.7,2.3,2.2
3,Baltimore,2.5,3.0,5.0,2.4,2.5,2.2
4,Tampa Bay,2.4,2.0,1.0,2.4,2.3,1.8
4,Denver,2.4,2.3,2.0,3.0,1.8,1.8
6,Indianapolis,2.3,3.0,2.0,2.5,2.2,2.1
7,Las Vegas,2.3,2.3,3.0,2.0,2.4,2.6
8,Buffalo,2.3,3.0,1.0,2.3,2.3,1.7
9,Cleveland,2.1,1.7,2.0,1.8,2.4,1.3
9,Kansas City,2.1,2.3,4.0,2.3,1.8,1.9
11,Atlanta,2.1,2.0,3.0,2.5,1.7,1.7
12,Dallas,2.0,1.7,1.0,1.5,2.6,2.0
12,NY Jets,2.0,1.7,2.0,2.2,1.8,1.6
12,Carolina,2.0,2.7,3.0,2.3,1.6,1.7
12,NY Giants,2.0,1.0,2.0,2.2,1.8,1.9
12,Seattle,2.0,1.3,2.0,2.4,1.7,1.4
17,New Orleans,1.9,1.3,1.0,2.0,1.8,1.8
18,Houston,1.9,1.7,1.0,1.4,2.3,1.6
18,LA Chargers,1.9,2.0,1.0,1.8,2.0,1.6
18,Minnesota,1.9,1.7,2.0,1.8,2.0,2.2
21,Jacksonville,1.8,2.7,2.0,1.8,1.8,1.6
21,Miami,1.8,2.0,3.0,2.0,1.6,1.8
21,Cincinnati,1.8,2.0,2.0,1.5,2.0,2.3
24,Chicago,1.8,1.3,1.0,1.0,2.3,1.8
25,San Francisco,1.7,2.0,2.0,2.6,1.0,1.9
26,Washington,1.7,3.0,2.0,1.3,2.0,1.9
27,Tennessee,1.5,1.7,4.0,2.6,0.7,1.8
28,Arizona,1.5,1.7,2.0,1.7,1.3,2.1
29,LA Rams,1.5,1.3,1.0,1.0,2.0,2.1
30,Green Bay,1.3,1.7,2.0,1.8,1.0,2.0
31,Detroit,1.3,1.3,2.0,1.2,1.4,1.8
32,Philadelphia,1.2,1.0,2.0,1.2,1.2,1.8
