Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Green Bay,199.3,251.7,153.0,183.6,210.6,230.7
2,Denver,203.6,242.0,164.0,213.4,195.5,229.5
3,Dallas,204.3,203.7,228.0,198.8,210.8,251.0
4,Indianapolis,206.9,204.0,174.0,201.2,212.7,247.2
5,Philadelphia,207.2,225.7,253.0,206.0,208.6,235.9
6,Chicago,214.6,227.3,315.0,209.2,218.4,213.1
7,Tampa Bay,214.6,216.7,210.0,210.8,217.8,261.6
8,New Orleans,215.3,214.7,222.0,214.5,216.0,243.0
9,NY Jets,217.3,210.0,179.0,205.3,231.6,275.4
10,Washington,220.0,172.7,174.0,237.7,202.3,265.9
11,New England,220.8,203.3,223.0,171.5,270.0,208.1
12,San Francisco,222.5,225.7,204.0,254.8,195.5,235.3
13,Carolina,224.8,179.0,142.0,225.4,223.8,209.4
14,Cincinnati,226.5,240.0,291.0,196.3,243.7,266.0
15,NY Giants,227.2,248.3,261.0,204.7,254.2,237.9
16,Houston,230.5,231.0,305.0,236.2,225.7,255.4
17,Cleveland,230.8,248.3,246.0,257.7,198.6,218.4
18,LA Chargers,232.3,253.3,191.0,256.8,211.8,234.8
19,Buffalo,235.9,253.0,195.0,252.5,227.6,192.5
20,LA Rams,240.7,277.3,320.0,203.5,285.4,259.2
21,Miami,250.4,183.3,215.0,245.3,256.4,250.1
22,Seattle,251.4,242.7,295.0,252.4,250.5,280.4
23,Kansas City,255.5,215.0,106.0,224.8,292.2,263.8
24,Jacksonville,257.8,281.3,254.0,210.0,297.7,241.8
25,Arizona,260.1,237.0,274.0,301.0,219.2,228.6
26,Las Vegas,264.9,265.7,328.0,259.5,268.0,235.6
27,Atlanta,265.8,133.0,138.0,252.3,279.2,241.4
28,Detroit,271.7,253.7,253.0,304.3,232.6,256.5
29,Baltimore,275.0,246.7,321.0,270.6,278.7,293.3
30,Pittsburgh,276.0,242.7,199.0,255.6,293.0,243.5
31,Tennessee,286.5,261.0,270.0,258.8,309.5,268.5
32,Minnesota,293.3,339.7,382.0,293.3,293.2,275.2
