Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Dallas,4.6,3.7,5.0,4.8,4.4,4.9
2,Baltimore,4.4,4.3,7.0,3.8,4.8,2.8
3,Miami,4.2,4.7,4.0,3.8,4.6,3.3
4,NY Jets,3.8,3.7,6.0,4.2,3.4,2.8
4,LA Chargers,3.8,3.7,4.0,3.6,4.0,3.6
4,Cincinnati,3.8,3.0,4.0,4.8,3.3,3.4
4,Philadelphia,3.8,3.3,3.0,3.0,4.8,3.4
8,Washington,3.8,4.3,3.0,3.7,3.8,2.8
9,Kansas City,3.7,4.0,4.0,3.2,4.4,4.0
10,Las Vegas,3.6,3.3,5.0,4.0,3.4,3.0
11,Arizona,3.6,4.0,5.0,3.7,3.5,4.1
12,Atlanta,3.4,2.7,2.0,4.3,2.5,2.1
13,Seattle,3.3,2.3,5.0,3.6,3.0,1.8
14,Cleveland,3.2,2.0,5.0,3.2,3.2,2.0
14,NY Giants,3.2,2.7,3.0,3.3,3.0,1.6
14,LA Rams,3.2,3.0,3.0,2.8,3.6,3.9
17,Minnesota,3.1,2.7,6.0,3.8,2.2,4.5
18,New Orleans,3.0,2.7,1.0,3.5,2.5,2.9
19,Chicago,2.8,2.7,2.0,3.4,2.4,2.0
19,Buffalo,2.8,3.3,2.0,4.3,2.1,3.4
21,Detroit,2.7,4.0,5.0,3.2,2.2,1.9
21,Jacksonville,2.7,2.3,3.0,2.8,2.7,1.3
23,Carolina,2.7,2.7,3.0,2.6,2.8,2.6
24,San Francisco,2.5,4.0,1.0,2.2,2.8,2.2
24,Tennessee,2.5,2.0,4.0,3.0,2.2,2.9
24,Denver,2.5,2.3,2.0,3.2,2.0,3.6
27,New England,2.4,0.3,0.0,2.5,2.3,2.5
28,Indianapolis,2.3,3.7,4.0,2.5,2.2,2.8
29,Houston,2.0,2.0,4.0,1.8,2.2,1.9
29,Tampa Bay,2.0,1.7,2.0,2.0,2.0,4.4
31,Pittsburgh,1.4,0.7,1.0,1.4,1.3,2.3
32,Green Bay,1.2,1.7,2.0,1.2,1.1,2.4
